Quarter,CN_y,CN_dp,CN_de,CN_r,CN_deq,US_y,US_dp,US_de,US_r,US_deq,US_gpr,JP_y,JP_dp,JP_de,JP_r,JP_deq,KR_y,KR_dp,KR_de,KR_r,KR_deq,SG_y,SG_dp,SG_de,SG_r,SG_deq,UK_y,UK_dp,UK_de,UK_r,UK_deq,EA_y,EA_dp,EA_de,EA_r,EA_deq,CH_y,CH_dp,CH_de,CH_r,CH_deq,CA_y,CA_dp,CA_de,CA_r,CA_deq,AU_y,AU_dp,AU_de,AU_r,AU_deq
2007Q2,3.0345134126021023,0.3636361219134798,-1.0416760858255714,3.543333333333333,29.976087061145236,0.6098982910752504,1.8991799532783737,-1.3636157264545368,5.316666666666666,4.869302647878967,4.489310299893557,0.1547948792311793,0.4815970780585488,-3.3155670720671715,0.6833333333333332,1.7304549137032845,1.6786560907831927,1.0576959567802469,0.029673990964873553,5.006666666666667,14.03195852583726,3.1803895304470586,1.339644181687838,-0.5257066610604433,2.213724193548387,10.169775233139044,0.9359329028082897,1.0458663313536398,-0.9132719838041758,5.765530000000001,4.145066873867723,0.6738693063708112,1.3563780067745057,1.2354884408684264,4.064796233006764,6.127996614649456,1.3839695182556788,1.4372622964033077,-1.1642139742043867,2.328141090852133,2.7898345738581494,0.9610896607187946,1.470835460530484,5.916155112856014,4.2375,6.023551685174548,0.624145234719542,1.2622144498773302,4.321118144738545,6.423333333333333,7.077314423817439
2007Q3,2.558283271490458,2.158712183548328,1.9154093944062645,3.326666666666667,20.11322214616759,0.5743731106433891,0.27554872675503717,-2.2757176416154934,5.423333333333333,-0.37557163785574027,4.571303116476514,-0.6582314707699766,0.20569085071775461,0.7618117087133669,0.82,-4.618635773126221,1.1771811786055686,0.667765007233001,-1.4809047216805205,5.2,13.732415830067529,4.6273358568486245,2.2509516611723512,1.0448287820487678,2.26250625,0.3309388857352639,0.9379518737448578,0.040008002133973264,-0.4349814763706661,6.363453333333333,-2.6775445498882835,0.3913740576053648,0.10183876410554404,-0.1487652758741298,4.500496837944663,-2.2268813407971204,0.8711320002690037,-0.4838687093079663,-0.5831395870247391,2.57063412878788,-4.6257800133552305,0.3739808681024748,0.0,3.80967444038971,4.252333333333334,0.17514726625980043,1.1968530285027867,0.6818270356406586,0.5351143120139845,6.72,-0.493536802777801
2007Q4,2.7586465228259804,1.6939261105341608,-0.5149509187272194,4.483333333333333,12.750283572591812,0.6262715510755967,0.7086973527021811,-4.016914490320556,5.023333333333333,0.2195356644018052,4.558218331092299,0.5660331676260455,0.4101167744214429,0.7874304443057589,0.86,-5.4317658039113,1.9499535552223612,0.7250341276965777,-2.705304747170967,5.5,3.9828063063770327,-0.4065864517173168,1.5190993107545125,2.1513549548755506,1.616185714285714,2.894327109083164,0.8416787303248796,0.9554212804811613,-3.0855682922892314,6.346049999999999,1.4117271038572956,0.4988865282347099,1.2773383643237324,2.097834807105503,4.724768393315304,1.361611437610462,0.5738460478043272,1.260956910014066,0.5180618982397078,2.365353487134777,-1.620771705334596,0.13134657640261338,-0.029801818131591773,4.189490117812511,3.910333333333333,0.36777103898062546,0.36533113873069567,0.9019254511821728,1.9183389080509983,7.116666666666667,5.039233516319573
2008Q1,2.521578602987251,3.5692035948086343,4.3504903925963845,4.306666666666666,-18.62007670005604,-0.4276775583267778,1.1303609232606426,-2.2437924498881934,3.23,-10.126913033136237,4.3815681962737205,0.20825127181796077,-0.10237161788086979,3.6261192588595392,0.8466666666666667,-18.511133811811284,0.7511397186812374,1.28069919164151,-6.9977746698462795,5.446666666666666,-13.966915598771868,0.44529255120426825,1.324667058815443,0.800093997832807,1.075383606557377,-16.894154336473893,0.3732946949877025,0.4743091896012963,-6.84641956154195,5.733653333333333,-9.408057685108858,0.6467050230394733,0.667732569646784,0.5060504052059045,4.480003037897773,-14.0886706639487,0.6462599988092066,0.22952426901312606,3.7297195845351183,2.331029490392647,-14.888499047785949,0.07500885026487936,0.3273325344969713,-4.333363534045631,3.010666666666667,-4.44884938886626,1.1035548542818852,1.337808673983698,-0.48648983658212686,7.59,-15.706488896046956
2008Q2,1.8616229246473104,0.14775556158381775,0.17352232335543505,4.363333333333333,-29.92470965576665,0.5936625924384487,2.1715939433519793,-1.0534516611013345,2.756666666666666,1.57637782886706,4.348211286179151,-0.48059804169193754,0.8499116263592121,-1.4199763241694363,0.8466666666666667,3.82625591895974,0.3633378526815001,2.057859909013704,-7.5635906002125,5.366666666666667,5.903936968163786,-1.4045637422935187,2.192854856172577,2.74009870725882,0.4908412698412699,2.851603664321566,-0.5381856401714735,1.8363477538724027,-2.889681366080854,5.891546666666667,1.9196127417682476,-0.48274974709956453,1.642807654791234,2.138213394216315,4.860468253968254,-2.6411706823613006,1.0994587062973515,1.6421214135206696,0.5823399881719205,2.122589640836944,-1.7061462926408921,0.3637006626410866,2.029182990569822,-1.325873579094683,2.5555,8.216853599409383,0.33912818250492194,1.4293835462374282,2.691477652054175,7.8,-0.4136320164205238
2008Q3,1.4591936152150708,-0.23412079428135613,2.8701718239108054,4.23,-28.712572638012972,-0.5266423795603714,1.1563438463941367,2.1198504776617,3.056666666666667,-9.131662865606659,4.487999462830142,-1.1175577348601529,0.9434032233357925,-1.2227280504477633,0.8566666666666666,-7.921519181608744,0.6615306045804736,1.3292643787551128,-2.5103439721315013,5.693333333333332,-16.70245811331109,1.286669641705629,1.3491801571593243,-0.19947417984242932,0.688039393939394,-12.861767908497725,-1.655326513701194,1.1164697300481308,-1.164053258730302,5.83633,-11.097558580698589,-0.5377443604527521,0.29779220147485574,-2.9538073242397545,4.981790764790767,-12.143272853140678,0.5788258617816844,-0.2015032749033807,-2.027349141848589,2.171644908695653,-5.660737336629626,0.8183816320291193,1.0425811205336366,-2.3703557934523722,2.3185,-9.165234063050288,0.7053099826251241,1.193710131896708,-3.895720384061452,7.443333333333332,-11.835483503619997
2008Q4,-0.09012827631065257,-0.9350777284073963,7.776065736296456,3.233333333333333,-25.886100697957215,-2.2133412743351677,-2.8693030251072393,7.662276637846599,2.816666666666666,-31.92240754605662,4.363565607030298,-2.4025594794715666,-0.6729500496939878,19.30132104610367,0.8366666666666666,-38.257552761081,-3.4320440979836775,-0.27050722437778063,-20.647753274898406,5.443333333333332,-29.495257646604795,-3.8148644534027554,0.7488196089914467,1.6312048127953283,0.4406241935483871,-41.25145286444536,-2.1387055611319816,0.1912412133823871,-7.578367452050383,4.584116666666667,-22.94895410785712,-1.7330566387739665,-0.2468868116765499,-2.781746294601639,4.21466866804693,-27.310721814645717,-2.3072730985719936,-0.10101888325610986,3.5165367374522027,0.7395465093240087,-18.828580780518816,-1.1670872740790372,-1.509462622248492,-11.043013735756624,1.462833333333333,-36.817746960711425,-0.42697827110771414,-0.3241523688715553,-21.41055737244315,5.06,-24.854911557494784
2009Q1,1.4931108930211767,0.393783042358109,2.9067463340944677,1.553333333333333,10.058724453615573,-1.1413631359561194,-0.49887539155237803,2.220852471091561,1.083333333333333,-11.704407200284333,4.319530470948275,-4.53660650005796,-1.2570235161787124,3.1539766854145057,0.6933333333333334,-9.309755370820723,0.26337111326659723,0.7198666286554634,-1.64575332105672,2.79,1.3485650147340387,-4.095219584055521,-0.9986144203911529,-0.8645018418187433,0.2023622950819672,-7.939213892178374,-2.0436451940748057,-0.229533383101721,-7.119751509810968,2.088176666666667,-5.30811138278215,-3.1212149037937564,-0.6564814415236597,2.676399958812148,2.01167611832612,-14.15863121185586,-1.6203949796052441,-1.3559858841082573,2.044532550678202,0.105630564021164,-13.693457720586947,-2.2824318541857735,-0.3222501690094859,-1.9184268188991993,0.6458333333333334,-6.237498190695305,1.001084566163879,0.10817277193631014,0.5948330028510362,3.353333333333333,-10.418122028731744
2009Q2,3.18040204883423,-0.7674434228800209,-4.441117897877422,1.153333333333333,21.640900512269205,-0.17881072125049968,1.0547205530594184,-3.1373539421069907,0.6166666666666667,9.753659082456313,4.448438400193132,1.1127938209961385,0.0,-7.378538750347197,0.5766666666666667,15.870514713377437,1.342809403701839,0.9495783900152155,9.347021798132626,2.413333333333334,18.08534602491323,5.443415681100738,-0.9258880439096728,-1.119475507829737,0.1250190476190476,23.492345187884546,-0.2896364281919972,0.914989227633356,4.60109013720178,1.37775,5.406636384405577,0.004486365920541857,0.8380751574389222,1.0542968113488982,1.310636363636363,9.298567927249572,0.31312020376814687,0.905799907596716,-0.25234943053726866,0.08955158898583356,4.574677269056917,-1.0845551451966529,0.8473388900627654,5.3442097406584566,0.243,14.456257670425678,0.6152626769375225,0.4315092317889402,11.376799541307125,3.16,9.605951918836169
2009Q3,3.3773673424805306,0.03136842452509114,-3.682919177672872,1.72,14.836034689101524,0.35057715378314924,0.6767766731874403,-2.8738696528261443,0.3,11.073082841235715,4.421447648278509,-0.6515028559255676,-0.30816665374073793,1.0762936249999022,0.5433333333333333,8.682165178159028,3.0050499277319176,0.5618114812584452,1.3652346607481824,2.51,13.167782273704393,5.2642858697904416,0.856161773650399,0.36003311915502323,0.20325625,18.62956112301941,0.12399867188870317,0.41658836994384885,2.4733113669729967,0.7934733333333334,10.203820482907487,0.37468066551182844,-0.27979161073314884,0.45093297974458935,0.8691745404354103,11.39386198052582,0.8648506283609692,-0.4237677045543009,-0.0754517710372049,0.0730072518978606,11.644584106651266,0.44624336112883967,0.11631289476463635,4.526663164000144,0.228,8.83238380641593,0.3531552215211953,0.9641143413304576,7.084094467460211,3.27,11.980112181692512
